Tool,File,Line,Severity,Rule,Message
PMD(Apex),./force-app/main/default/classes/ProjectCompletionEmailHandler.cls,316,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/ProjectEmailHandler.cls,12,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/ProjectEmailHandler.cls,17,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/ProjectEmailHandler.cls,17,3,DebugsShouldUseLoggingLevel,Calls to System.debug should specify a logging level.
PMD(Apex),./force-app/main/default/classes/ProjectEmailHandler.cls,20,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/ProjectEmailHandler.cls,33,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/ProjectEmailHandler.cls,33,3,DebugsShouldUseLoggingLevel,Calls to System.debug should specify a logging level.
PMD(Apex),./force-app/main/default/classes/ProjectEmailHandler.cls,34,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/ProjectEmailHandler.cls,34,3,DebugsShouldUseLoggingLevel,Calls to System.debug should specify a logging level.
PMD(Apex),./force-app/main/default/classes/ProjectEmailHandler.cls,39,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/ProjectEmailHandler.cls,39,3,DebugsShouldUseLoggingLevel,Calls to System.debug should specify a logging level.
PMD(Apex),./force-app/main/default/classes/ProjectEmailHandler.cls,42,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/ProjectEmailHandler.cls,48,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/ProjectEmailHandler.cls,48,3,DebugsShouldUseLoggingLevel,Calls to System.debug should specify a logging level.
PMD(Apex),./force-app/main/default/classes/ProjectEmailHandler.cls,54,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/ProjectEmailHandler.cls,54,3,DebugsShouldUseLoggingLevel,Calls to System.debug should specify a logging level.
PMD(Apex),./force-app/main/default/classes/ProjectEmailHandler.cls,57,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/ProjectEmailHandler.cls,61,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/ProjectEmailHandler.cls,67,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/ProjectEmailHandler.cls,93,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/ProjectEmailHandler.cls,119,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/ProjectEmailHandler.cls,119,3,DebugsShouldUseLoggingLevel,Calls to System.debug should specify a logging level.
PMD(Apex),./force-app/main/default/classes/ProjectEmailHandler.cls,122,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/ProjectEmailHandlerTest.cls,41,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/ProjectEmailHandlerTest.cls,61,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/ProjectEmailHandlerTest.cls,79,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/ProjectEmailHandlerTest.cls,95,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/ProjectReminderBatch.cls,28,3,StdCyclomaticComplexity,The class 'ProjectReminderBatch' has a Standard Cyclomatic Complexity of 4 (Highest = 17).
PMD(Apex),./force-app/main/default/classes/ProjectReminderBatch.cls,28,3,CyclomaticComplexity,The class 'ProjectReminderBatch' has a total cyclomatic complexity of 44 (highest 21).
PMD(Apex),./force-app/main/default/classes/ProjectReminderBatch.cls,138,3,StdCyclomaticComplexity,The method 'execute' has a Standard Cyclomatic Complexity of 17.
PMD(Apex),./force-app/main/default/classes/ProjectReminderBatch.cls,138,3,NcssMethodCount,The method 'execute()' has an NCSS line count of 56
PMD(Apex),./force-app/main/default/classes/ProjectReminderBatch.cls,138,3,CyclomaticComplexity,"The method 'execute(Database.BatchableContext, List<Project__c>)' has a cyclomatic complexity of 21."
PMD(Apex),./force-app/main/default/classes/ProjectReminderBatch.cls,147,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/ProjectReminderBatch.cls,147,3,DebugsShouldUseLoggingLevel,Calls to System.debug should specify a logging level.
PMD(Apex),./force-app/main/default/classes/ProjectReminderBatch.cls,153,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/ProjectReminderBatch.cls,153,3,DebugsShouldUseLoggingLevel,Calls to System.debug should specify a logging level.
PMD(Apex),./force-app/main/default/classes/ProjectReminderBatch.cls,166,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/ProjectReminderBatch.cls,166,3,DebugsShouldUseLoggingLevel,Calls to System.debug should specify a logging level.
PMD(Apex),./force-app/main/default/classes/ProjectReminderBatch.cls,236,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/ProjectReminderBatch.cls,236,3,DebugsShouldUseLoggingLevel,Calls to System.debug should specify a logging level.
PMD(Apex),./force-app/main/default/classes/ProjectReminderBatch.cls,238,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/ProjectReminderBatch.cls,238,3,DebugsShouldUseLoggingLevel,Calls to System.debug should specify a logging level.
PMD(Apex),./force-app/main/default/classes/ProjectReminderBatch.cls,241,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/ProjectReminderBatch.cls,241,3,DebugsShouldUseLoggingLevel,Calls to System.debug should specify a logging level.
PMD(Apex),./force-app/main/default/classes/ProjectReminderBatch.cls,258,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/ProjectReminderBatch.cls,258,3,DebugsShouldUseLoggingLevel,Calls to System.debug should specify a logging level.
PMD(Apex),./force-app/main/default/classes/ProjectReminderBatch.cls,259,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/ProjectReminderBatch.cls,259,3,DebugsShouldUseLoggingLevel,Calls to System.debug should specify a logging level.
PMD(Apex),./force-app/main/default/classes/ProjectReminderBatch.cls,260,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/ProjectReminderBatch.cls,260,3,DebugsShouldUseLoggingLevel,Calls to System.debug should specify a logging level.
PMD(Apex),./force-app/main/default/classes/ProjectRequestControllerTest.cls,5,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/ProjectRequestControllerTest.cls,20,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/ProjectRequestControllerTest.cls,20,3,DebugsShouldUseLoggingLevel,Calls to System.debug should specify a logging level.
PMD(Apex),./force-app/main/default/classes/ProjectTriggerHandler.cls,133,3,CognitiveComplexity,"The method 'buildGroupEmails(EmailTemplate, String, ProjectTriggerHandler.MergeContext)' has a cognitive complexity of 15, current threshold is 15"
PMD(Apex),./force-app/main/default/classes/ProjectTriggerHandler.cls,160,3,ExcessiveParameterList,Avoid long parameter lists.
PMD(Apex),./force-app/main/default/classes/ProjectTriggerHandlerTest.cls,118,3,ApexUnitTestClassShouldHaveAsserts,Apex unit tests should System.assert() or assertEquals() or assertNotEquals()
PMD(Apex),./force-app/main/default/classes/ProjectTriggerHelper.cls,5,3,ApexSharingViolations,Apex classes should declare a sharing model if DML or SOQL/SOSL is used
PMD(Apex),./force-app/main/default/classes/ProjectTriggerHelper.cls,5,3,StdCyclomaticComplexity,The class 'ProjectTriggerHelper' has a Standard Cyclomatic Complexity of 12 (Highest = 11).
PMD(Apex),./force-app/main/default/classes/ProjectTriggerHelper.cls,12,3,StdCyclomaticComplexity,The method 'validateProjectCompletion' has a Standard Cyclomatic Complexity of 11.
PMD(Apex),./force-app/main/default/classes/ProjectTriggerHelper.cls,12,3,CognitiveComplexity,"The method 'validateProjectCompletion(List<Project__c>, Map<Id,Project__c>)' has a cognitive complexity of 18, current threshold is 15"
PMD(Apex),./force-app/main/default/classes/ProjectTriggerHelper.cls,12,3,CyclomaticComplexity,"The method 'validateProjectCompletion(List<Project__c>, Map<Id,Project__c>)' has a cyclomatic complexity of 13."
PMD(Apex),./force-app/main/default/classes/ProjectTriggerHelper.cls,49,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/ProjectTriggerHelperTest.cls,51,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/ProjectTriggerHelperTest.cls,68,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/ProjectTriggerHelperTest.cls,87,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/ProjectTriggerHelperTest.cls,106,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/ProjectUpdateHandler.cls,14,3,StdCyclomaticComplexity,The class 'ProjectUpdateHandler' has a Standard Cyclomatic Complexity of 5 (Highest = 12).
PMD(Apex),./force-app/main/default/classes/ProjectUpdateHandler.cls,14,3,CognitiveComplexity,"The class 'ProjectUpdateHandler' has a total cognitive complexity of 53 (highest 18), current threshold is 50"
PMD(Apex),./force-app/main/default/classes/ProjectUpdateHandler.cls,14,3,CyclomaticComplexity,The class 'ProjectUpdateHandler' has a total cyclomatic complexity of 44 (highest 12).
PMD(Apex),./force-app/main/default/classes/ProjectUpdateHandler.cls,69,3,StdCyclomaticComplexity,The method 'sendProjectStatusUpdateEmails' has a Standard Cyclomatic Complexity of 12.
PMD(Apex),./force-app/main/default/classes/ProjectUpdateHandler.cls,69,3,NcssMethodCount,The method 'sendProjectStatusUpdateEmails()' has an NCSS line count of 57
PMD(Apex),./force-app/main/default/classes/ProjectUpdateHandler.cls,69,3,CognitiveComplexity,"The method 'sendProjectStatusUpdateEmails(List<Project__c>)' has a cognitive complexity of 18, current threshold is 15"
PMD(Apex),./force-app/main/default/classes/ProjectUpdateHandler.cls,69,3,CyclomaticComplexity,The method 'sendProjectStatusUpdateEmails(List<Project__c>)' has a cyclomatic complexity of 12.
PMD(Apex),./force-app/main/default/classes/ProjectUpdateHandler.cls,81,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/ProjectUpdateHandler.cls,85,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/ProjectUpdateHandler.cls,91,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/ProjectUpdateHandler.cls,156,3,ExcessiveParameterList,Avoid long parameter lists.
PMD(Apex),./force-app/main/default/classes/ProjectUpdateHandler.cls,182,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/ProjectUpdateHandler.cls,186,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/ProjectUpdateHandler.cls,198,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/ProjectUpdateHandler.cls,203,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/ProjectUpdateHandler.cls,211,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/ProjectUpdateHandler.cls,214,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/ProjectUpdateHandler.cls,226,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/ProjectUpdateHandler.cls,240,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/ProjectUpdateHandler.cls,254,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/RegistrationFormController.cls,7,3,CyclomaticComplexity,The class 'RegistrationFormController' has a total cyclomatic complexity of 81 (highest 8).
PMD(Apex),./force-app/main/default/classes/RegistrationFormController.cls,203,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/RegistrationFormController.cls,203,3,DebugsShouldUseLoggingLevel,Calls to System.debug should specify a logging level.
PMD(Apex),./force-app/main/default/classes/RegistrationFormControllerTest.cls,62,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/RegistrationFormControllerTest.cls,92,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/RegistrationFormControllerTest.cls,103,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/RegistrationFormControllerTest.cls,121,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/RegistrationFormControllerTest.cls,140,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/RegistrationFormControllerTest.cls,161,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/RegistrationFormControllerTest.cls,181,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/RegistrationFormControllerTest.cls,192,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/RegistrationFormControllerTest.cls,204,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/ScheduleAppointmentController.cls,10,3,StdCyclomaticComplexity,The class 'ScheduleAppointmentController' has a Standard Cyclomatic Complexity of 3 (Highest = 12).
PMD(Apex),./force-app/main/default/classes/ScheduleAppointmentController.cls,10,3,CyclomaticComplexity,The class 'ScheduleAppointmentController' has a total cyclomatic complexity of 54 (highest 20).
PMD(Apex),./force-app/main/default/classes/ScheduleAppointmentController.cls,21,3,ExcessiveParameterList,Avoid long parameter lists.
PMD(Apex),./force-app/main/default/classes/ScheduleAppointmentController.cls,21,3,CyclomaticComplexity,"The method 'scheduleAppointmentAndSendEmails(Id, Id, String, String, String)' has a cyclomatic complexity of 11."
PMD(Apex),./force-app/main/default/classes/ScheduleAppointmentController.cls,36,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/ScheduleAppointmentController.cls,40,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/ScheduleAppointmentController.cls,60,3,AvoidDebugStatements,Avoid debug statements since they impact on performance
PMD(Apex),./force-app/main/default/classes/ScheduleAppointmentController.cls,60,3,DebugsShouldUseLoggingLevel,Calls to System.debug should specify a logging level.
PMD(Apex),./force-app/main/default/classes/ScheduleAppointmentController.cls,68,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/ScheduleAppointmentController.cls,82,3,StdCyclomaticComplexity,The method 'validateAppointmentInput' has a Standard Cyclomatic Complexity of 12.
PMD(Apex),./force-app/main/default/classes/ScheduleAppointmentController.cls,82,3,NcssMethodCount,The method 'validateAppointmentInput()' has an NCSS line count of 55
PMD(Apex),./force-app/main/default/classes/ScheduleAppointmentController.cls,82,3,CognitiveComplexity,"The method 'validateAppointmentInput(String, String, String)' has a cognitive complexity of 29, current threshold is 15"
PMD(Apex),./force-app/main/default/classes/ScheduleAppointmentController.cls,82,3,CyclomaticComplexity,"The method 'validateAppointmentInput(String, String, String)' has a cyclomatic complexity of 20."
PMD(Apex),./force-app/main/default/classes/ScheduleAppointmentController.cls,108,3,AvoidDeeplyNestedIfStmts,Deeply nested if..then statements are hard to read
PMD(Apex),./force-app/main/default/classes/ScheduleAppointmentController.cls,133,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/ScheduleAppointmentController.cls,160,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/ScheduleAppointmentController.cls,167,3,ExcessiveParameterList,Avoid long parameter lists.
PMD(Apex),./force-app/main/default/classes/ScheduleAppointmentController.cls,200,3,ExcessiveParameterList,Avoid long parameter lists.
PMD(Apex),./force-app/main/default/classes/ScheduleAppointmentController.cls,246,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/ScheduleAppointmentonOppController.cls,10,3,StdCyclomaticComplexity,The class 'ScheduleAppointmentonOppController' has a Standard Cyclomatic Complexity of 3 (Highest = 12).
PMD(Apex),./force-app/main/default/classes/ScheduleAppointmentonOppController.cls,10,3,CognitiveComplexity,"The class 'ScheduleAppointmentonOppController' has a total cognitive complexity of 60 (highest 29), current threshold is 50"
PMD(Apex),./force-app/main/default/classes/ScheduleAppointmentonOppController.cls,10,3,CyclomaticComplexity,The class 'ScheduleAppointmentonOppController' has a total cyclomatic complexity of 69 (highest 20).
PMD(Apex),./force-app/main/default/classes/ScheduleAppointmentonOppController.cls,14,3,ExcessiveParameterList,Avoid long parameter lists.
PMD(Apex),./force-app/main/default/classes/ScheduleAppointmentonOppController.cls,28,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/ScheduleAppointmentonOppController.cls,34,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/ScheduleAppointmentonOppController.cls,65,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/ScheduleAppointmentonOppController.cls,79,3,CyclomaticComplexity,"The method 'getAvailableTimeSlotsOpp(Date, Id)' has a cyclomatic complexity of 10."
PMD(Apex),./force-app/main/default/classes/ScheduleAppointmentonOppController.cls,82,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/ScheduleAppointmentonOppController.cls,93,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/ScheduleAppointmentonOppController.cls,137,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/ScheduleAppointmentonOppController.cls,141,3,CyclomaticComplexity,The method 'validateOppFields(Opportunity)' has a cyclomatic complexity of 12.
PMD(Apex),./force-app/main/default/classes/ScheduleAppointmentonOppController.cls,167,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/ScheduleAppointmentonOppController.cls,171,3,ExcessiveParameterList,Avoid long parameter lists.
PMD(Apex),./force-app/main/default/classes/ScheduleAppointmentonOppController.cls,201,3,ExcessiveParameterList,Avoid long parameter lists.
PMD(Apex),./force-app/main/default/classes/ScheduleAppointmentonOppController.cls,241,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/ScheduleAppointmentonOppController.cls,247,3,StdCyclomaticComplexity,The method 'validateAppointmentInput' has a Standard Cyclomatic Complexity of 12.
PMD(Apex),./force-app/main/default/classes/ScheduleAppointmentonOppController.cls,247,3,NcssMethodCount,The method 'validateAppointmentInput()' has an NCSS line count of 55
PMD(Apex),./force-app/main/default/classes/ScheduleAppointmentonOppController.cls,247,3,CognitiveComplexity,"The method 'validateAppointmentInput(String, String, String)' has a cognitive complexity of 29, current threshold is 15"
PMD(Apex),./force-app/main/default/classes/ScheduleAppointmentonOppController.cls,247,3,CyclomaticComplexity,"The method 'validateAppointmentInput(String, String, String)' has a cyclomatic complexity of 20."
PMD(Apex),./force-app/main/default/classes/ScheduleAppointmentonOppController.cls,271,3,AvoidDeeplyNestedIfStmts,Deeply nested if..then statements are hard to read
PMD(Apex),./force-app/main/default/classes/ScheduleAppointmentonOppControllerTest.cls,183,3,EmptyCatchBlock,Avoid empty catch blocks
PMD(Apex),./force-app/main/default/classes/SiteVisitReportFileService.cls,1,3,StdCyclomaticComplexity,The class 'SiteVisitReportFileService' has a Standard Cyclomatic Complexity of 17 (Highest = 16).
PMD(Apex),./force-app/main/default/classes/SiteVisitReportFileService.cls,3,3,StdCyclomaticComplexity,The method 'attachFilesToLead' has a Standard Cyclomatic Complexity of 16.
PMD(Apex),./force-app/main/default/classes/SiteVisitReportFileService.cls,3,3,NcssMethodCount,The method 'attachFilesToLead()' has an NCSS line count of 50
PMD(Apex),./force-app/main/default/classes/SiteVisitReportFileService.cls,3,3,CognitiveComplexity,"The method 'attachFilesToLead(Id)' has a cognitive complexity of 27, current threshold is 15"
PMD(Apex),./force-app/main/default/classes/SiteVisitReportFileService.cls,3,3,CyclomaticComplexity,The method 'attachFilesToLead(Id)' has a cyclomatic complexity of 19.
PMD(Apex),./force-app/main/default/classes/SiteVisitReportFileService.cls,6,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/SiteVisitReportFileService.cls,21,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/SiteVisitReportFileService.cls,46,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/SiteVisitReportFileService.cls,69,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/SiteVisitReportFileService.cls,86,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/SiteVisitReportFileService.cls,109,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/SiteVisitReportFileServiceTest.cls,13,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/SiteVisitReportFileServiceTest.cls,46,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/SiteVisitReportFileServiceTest.cls,75,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/SiteVisitReportFileServiceTest.cls,98,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/SiteVisitReportFileServiceTest.cls,131,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/SiteVisitReportFileServiceTest.cls,158,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/SiteVisitReportFileServiceTest.cls,162,3,EagerlyLoadedDescribeSObjectResult,DescribeSObjectResult could be being loaded eagerly with all child relationships.
PMD(Apex),./force-app/main/default/classes/SiteVisitReportHandler.cls,6,3,CognitiveComplexity,"The class 'SiteVisitReportHandler' has a total cognitive complexity of 82 (highest 12), current threshold is 50"
PMD(Apex),./force-app/main/default/classes/SiteVisitReportHandler.cls,6,3,CyclomaticComplexity,The class 'SiteVisitReportHandler' has a total cyclomatic complexity of 86 (highest 12).
PMD(Apex),./force-app/main/default/classes/SiteVisitReportHandler.cls,136,3,EmptyCatchBlock,Avoid empty catch blocks
PMD(Apex),./force-app/main/default/classes/SiteVisitReportHandler.cls,284,3,CyclomaticComplexity,"The method 'afterUpdate(List<Site_Visit_Report__c>, Map<Id,Site_Visit_Report__c>)' has a cyclomatic complexity of 12."
PMD(Apex),./force-app/main/default/classes/SiteVisitReportHandler.cls,392,3,EmptyCatchBlock,Avoid empty catch blocks
PMD(Apex),./force-app/main/default/classes/SiteVisitReportHandler.cls,415,3,EmptyCatchBlock,Avoid empty catch blocks
PMD(Apex),./force-app/main/default/classes/TaskHelper.cls,8,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/TaskHelper.cls,17,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/TaskHelper.cls,45,3,ApexCRUDViolation,Validate CRUD permission before SOQL/DML operation or enforce user mode
PMD(Apex),./force-app/main/default/classes/TaskHelperTest.cls,24,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/TaskHelperTest.cls,43,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/TaskHelperTest.cls,60,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/TaskHelperTest.cls,77,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/TaskHelperTest.cls,94,3,ApexUnitTestClassShouldHaveRunAs,Apex unit test classes should have at least one System.runAs() call
PMD(Apex),./force-app/main/default/classes/TaskVendorBudgetHandler.cls,5,3,StdCyclomaticComplexity,The class 'TaskVendorBudgetHandler' has a Standard Cyclomatic Complexity of 6 (Highest = 17).
PMD(Apex),./force-app/main/default/classes/TaskVendorBudgetHandler.cls,5,3,CognitiveComplexity,"The class 'TaskVendorBudgetHandler' has a total cognitive complexity of 67 (highest 29), current threshold is 50"
PMD(Apex),./force-app/main/default/classes/TaskVendorBudgetHandler.cls,5,3,CyclomaticComplexity,The class 'TaskVendorBudgetHandler' has a total cyclomatic complexity of 50 (highest 19).
PMD(Apex),./force-app/main/default/classes/TaskVendorBudgetHandler.cls,11,3,StdCyclomaticComplexity,The method 'validatePercentTotals' has a Standard Cyclomatic Complexity of 17.
PMD(Apex),./force-app/main/default/classes/TaskVendorBudgetHandler.cls,11,3,NcssMethodCount,The method 'validatePercentTotals()' has an NCSS line count of 61
PMD(Apex),./force-app/main/default/classes/TaskVendorBudgetHandler.cls,11,3,CognitiveComplexity,"The method 'validatePercentTotals(List<Task>, Map<Id,Task>)' has a cognitive complexity of 29, current threshold is 15"
